movie_title,title_year,imdb_score,duration,num_critic_for_reviews,gross,budget,movie_facebook_likes,movie_imdb_link
The Devil's Rejects,2005.0,6.9,109.0,261.0,16901126.0,7000000.0,0,http://www.imdb.com/title/tt0395584/?ref_=fn_tt_tt_1
The Devil's Tomb,2009.0,3.8,90.0,32.0,,10000000.0,486,http://www.imdb.com/title/tt1147687/?ref_=fn_tt_tt_1
The Diary of a Teenage Girl,2015.0,6.9,102.0,168.0,1477002.0,2000000.0,0,http://www.imdb.com/title/tt3172532/?ref_=fn_tt_tt_1
The Dictator,2012.0,6.4,99.0,313.0,59617068.0,65000000.0,59000,http://www.imdb.com/title/tt1645170/?ref_=fn_tt_tt_1
The Dilemma,2011.0,5.3,111.0,185.0,48430355.0,70000000.0,0,http://www.imdb.com/title/tt1578275/?ref_=fn_tt_tt_1
The Dirties,2013.0,6.7,83.0,73.0,,,1000,http://www.imdb.com/title/tt2334896/?ref_=fn_tt_tt_1
The Divide,2011.0,5.8,122.0,174.0,22000.0,3000000.0,0,http://www.imdb.com/title/tt1535616/?ref_=fn_tt_tt_1
The Diving Bell and the Butterfly,2007.0,8.0,112.0,259.0,5990075.0,,13000,http://www.imdb.com/title/tt0401383/?ref_=fn_tt_tt_1
The Dog Lover,2016.0,4.8,101.0,9.0,,2000000.0,724,http://www.imdb.com/title/tt4063178/?ref_=fn_tt_tt_1
The Doombolt Chase,,7.2,30.0,,,,0,http://www.imdb.com/title/tt0166038/?ref_=fn_tt_tt_1
The Doors,1991.0,7.2,140.0,82.0,35183792.0,38000000.0,0,http://www.imdb.com/title/tt0101761/?ref_=fn_tt_tt_1
The Dress,1996.0,7.0,95.0,19.0,,2650000.0,121,http://www.imdb.com/title/tt0116729/?ref_=fn_tt_tt_1
The Duchess,2008.0,6.9,110.0,194.0,13823741.0,13500000.0,0,http://www.imdb.com/title/tt0864761/?ref_=fn_tt_tt_1
The Dukes of Hazzard,2005.0,5.1,107.0,144.0,80270227.0,50000000.0,0,http://www.imdb.com/title/tt0377818/?ref_=fn_tt_tt_1
The East,2013.0,6.9,116.0,200.0,2268296.0,6500000.0,12000,http://www.imdb.com/title/tt1869716/?ref_=fn_tt_tt_1
The Eclipse,2009.0,6.2,86.0,90.0,128937.0,,580,http://www.imdb.com/title/tt1346961/?ref_=fn_tt_tt_1
The Edge,1997.0,6.9,117.0,95.0,27779888.0,,0,http://www.imdb.com/title/tt0119051/?ref_=fn_tt_tt_1
The Egyptian,1954.0,6.6,139.0,15.0,,5000000.0,376,http://www.imdb.com/title/tt0046949/?ref_=fn_tt_tt_1
The Elephant Man,1980.0,8.2,124.0,117.0,,5000000.0,9000,http://www.imdb.com/title/tt0080678/?ref_=fn_tt_tt_1
The Emperor's Club,2002.0,6.9,109.0,83.0,14060950.0,12500000.0,0,http://www.imdb.com/title/tt0283530/?ref_=fn_tt_tt_1
The Emperor's New Groove,2000.0,7.3,78.0,141.0,89296573.0,100000000.0,0,http://www.imdb.com/title/tt0120917/?ref_=fn_tt_tt_1
The End of the Affair,1999.0,7.2,102.0,90.0,10660147.0,23000000.0,0,http://www.imdb.com/title/tt0172396/?ref_=fn_tt_tt_1
The English Patient,1996.0,7.4,162.0,116.0,78651430.0,27000000.0,0,http://www.imdb.com/title/tt0116209/?ref_=fn_tt_tt_1
The Equalizer,2014.0,7.2,132.0,292.0,101530738.0,55000000.0,56000,http://www.imdb.com/title/tt0455944/?ref_=fn_tt_tt_1
The Evil Dead,1981.0,7.6,96.0,304.0,,375000.0,12000,http://www.imdb.com/title/tt0083907/?ref_=fn_tt_tt_1
The Exorcism of Emily Rose,2005.0,6.7,122.0,233.0,75072454.0,20000000.0,0,http://www.imdb.com/title/tt0404032/?ref_=fn_tt_tt_1
The Exorcist,1973.0,8.0,132.0,304.0,204565000.0,8000000.0,18000,http://www.imdb.com/title/tt0070047/?ref_=fn_tt_tt_1
The Expendables,2010.0,6.5,113.0,424.0,102981571.0,80000000.0,57000,http://www.imdb.com/title/tt1320253/?ref_=fn_tt_tt_1
The Expendables 2,2012.0,6.7,103.0,383.0,85017401.0,92000000.0,108000,http://www.imdb.com/title/tt1764651/?ref_=fn_tt_tt_1
The Expendables 3,2014.0,6.1,131.0,320.0,39292022.0,90000000.0,56000,http://www.imdb.com/title/tt2333784/?ref_=fn_tt_tt_1
The Exploding Girl,2009.0,6.3,79.0,61.0,24705.0,,377,http://www.imdb.com/title/tt1294161/?ref_=fn_tt_tt_1
The Express,2008.0,7.3,130.0,86.0,9589875.0,40000000.0,0,http://www.imdb.com/title/tt0469903/?ref_=fn_tt_tt_1
The Extra Man,2010.0,5.9,108.0,104.0,453079.0,7000000.0,916,http://www.imdb.com/title/tt1361313/?ref_=fn_tt_tt_1
The Eye,2008.0,5.4,92.0,172.0,31397498.0,12000000.0,0,http://www.imdb.com/title/tt0406759/?ref_=fn_tt_tt_1
The FP,2011.0,5.6,82.0,66.0,40557.0,60000.0,0,http://www.imdb.com/title/tt1296373/?ref_=fn_tt_tt_1
The Face of an Angel,2014.0,4.7,101.0,78.0,,,488,http://www.imdb.com/title/tt2967008/?ref_=fn_tt_tt_1
The Faculty,1998.0,6.4,104.0,154.0,40064955.0,15000000.0,0,http://www.imdb.com/title/tt0133751/?ref_=fn_tt_tt_1
The Fall of the Roman Empire,1964.0,6.7,172.0,30.0,,19000000.0,560,http://www.imdb.com/title/tt0058085/?ref_=fn_tt_tt_1
The Family,,7.5,60.0,9.0,,,0,http://www.imdb.com/title/tt4428038/?ref_=fn_tt_tt_1
The Family Man,2000.0,6.7,125.0,121.0,75764085.0,60000000.0,0,http://www.imdb.com/title/tt0218967/?ref_=fn_tt_tt_1
The Family Stone,2005.0,6.3,103.0,142.0,6061759.0,17000000.0,0,http://www.imdb.com/title/tt0356680/?ref_=fn_tt_tt_1
The Fan,1996.0,5.8,116.0,50.0,18573791.0,55000000.0,0,http://www.imdb.com/title/tt0116277/?ref_=fn_tt_tt_1
The Fast and the Furious,2001.0,6.7,106.0,187.0,144512310.0,38000000.0,14000,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1
The Fast and the Furious: Tokyo Drift,2006.0,6.0,104.0,158.0,62494975.0,85000000.0,0,http://www.imdb.com/title/tt0463985/?ref_=fn_tt_tt_1
The Fault in Our Stars,2014.0,7.8,133.0,326.0,124868837.0,12000000.0,93000,http://www.imdb.com/title/tt2582846/?ref_=fn_tt_tt_1
The Fifth Element,1997.0,7.7,126.0,173.0,63540020.0,93000000.0,18000,http://www.imdb.com/title/tt0119116/?ref_=fn_tt_tt_1
The Fifth Estate,2013.0,6.2,128.0,224.0,3254172.0,28000000.0,11000,http://www.imdb.com/title/tt1837703/?ref_=fn_tt_tt_1
The Fighter,2010.0,7.9,116.0,410.0,93571803.0,25000000.0,36000,http://www.imdb.com/title/tt0964517/?ref_=fn_tt_tt_1
The Final Destination,2009.0,5.2,82.0,221.0,66466372.0,40000000.0,0,http://www.imdb.com/title/tt1144884/?ref_=fn_tt_tt_1
The Finest Hours,2016.0,6.8,117.0,178.0,27550735.0,,12000,http://www.imdb.com/title/tt2025690/?ref_=fn_tt_tt_1
The Firm,1993.0,6.8,154.0,56.0,158348400.0,42000000.0,0,http://www.imdb.com/title/tt0106918/?ref_=fn_tt_tt_1
The First Wives Club,1996.0,6.2,103.0,50.0,105444419.0,26000000.0,0,http://www.imdb.com/title/tt0116313/?ref_=fn_tt_tt_1
The Fisher King,1991.0,7.6,137.0,84.0,41895491.0,24000000.0,12000,http://www.imdb.com/title/tt0101889/?ref_=fn_tt_tt_1
The Five-Year Engagement,2012.0,6.2,131.0,232.0,28644770.0,30000000.0,11000,http://www.imdb.com/title/tt1195478/?ref_=fn_tt_tt_1
The Flintstones,1994.0,4.8,91.0,35.0,130512915.0,45000000.0,0,http://www.imdb.com/title/tt0109813/?ref_=fn_tt_tt_1
The Flintstones in Viva Rock Vegas,2000.0,3.6,90.0,57.0,35231365.0,60000000.0,500,http://www.imdb.com/title/tt0158622/?ref_=fn_tt_tt_1
The Flower of Evil,2003.0,6.6,104.0,60.0,181798.0,,52,http://www.imdb.com/title/tt0322289/?ref_=fn_tt_tt_1
The Flowers of War,2011.0,7.6,146.0,136.0,9213.0,94000000.0,13000,http://www.imdb.com/title/tt1410063/?ref_=fn_tt_tt_1
The Fog,1980.0,6.8,89.0,212.0,21378000.0,1000000.0,7000,http://www.imdb.com/title/tt0080749/?ref_=fn_tt_tt_1
The Following,,7.5,43.0,43.0,,,32000,http://www.imdb.com/title/tt2071645/?ref_=fn_tt_tt_1
The Forbidden Kingdom,2008.0,6.6,104.0,206.0,25040293.0,55000000.0,0,http://www.imdb.com/title/tt0865556/?ref_=fn_tt_tt_1
The Forest,2016.0,4.8,93.0,185.0,26583369.0,10000000.0,10000,http://www.imdb.com/title/tt3387542/?ref_=fn_tt_tt_1
The Forsaken,2001.0,5.3,90.0,56.0,6755271.0,5000000.0,327,http://www.imdb.com/title/tt0245120/?ref_=fn_tt_tt_1
The Fountain,2006.0,7.3,96.0,274.0,10139254.0,35000000.0,23000,http://www.imdb.com/title/tt0414993/?ref_=fn_tt_tt_1
The Four Feathers,2002.0,6.5,125.0,105.0,18306166.0,35000000.0,0,http://www.imdb.com/title/tt0240510/?ref_=fn_tt_tt_1
The Four Seasons,1981.0,7.2,107.0,6.0,,,337,http://www.imdb.com/title/tt0082405/?ref_=fn_tt_tt_1
The Fourth Kind,2009.0,5.9,98.0,183.0,25464480.0,10000000.0,15000,http://www.imdb.com/title/tt1220198/?ref_=fn_tt_tt_1
The French Connection,1971.0,7.8,104.0,138.0,,1800000.0,0,http://www.imdb.com/title/tt0067116/?ref_=fn_tt_tt_1
The Front Page,1974.0,7.3,105.0,34.0,,4000000.0,661,http://www.imdb.com/title/tt0071524/?ref_=fn_tt_tt_1
The Frozen,2012.0,4.4,95.0,12.0,,250000.0,519,http://www.imdb.com/title/tt2363439/?ref_=fn_tt_tt_1
The Frozen Ground,2013.0,6.4,105.0,120.0,,27220000.0,11000,http://www.imdb.com/title/tt2005374/?ref_=fn_tt_tt_1
The Fugitive,1993.0,7.8,130.0,119.0,183875760.0,44000000.0,0,http://www.imdb.com/title/tt0106977/?ref_=fn_tt_tt_1
The Full Monty,1997.0,7.2,91.0,122.0,45857453.0,3500000.0,0,http://www.imdb.com/title/tt0119164/?ref_=fn_tt_tt_1
The Funeral,1996.0,6.6,99.0,48.0,1227324.0,12500000.0,344,http://www.imdb.com/title/tt0116378/?ref_=fn_tt_tt_1
The Gallows,2015.0,4.2,81.0,159.0,22757819.0,100000.0,0,http://www.imdb.com/title/tt2309260/?ref_=fn_tt_tt_1
The Gambler,2014.0,6.0,111.0,175.0,33631221.0,25000000.0,0,http://www.imdb.com/title/tt2039393/?ref_=fn_tt_tt_1
The Game,1997.0,7.8,129.0,157.0,48265581.0,50000000.0,25000,http://www.imdb.com/title/tt0119174/?ref_=fn_tt_tt_1
The Game Plan,2007.0,6.2,110.0,112.0,90636983.0,22000000.0,0,http://www.imdb.com/title/tt0492956/?ref_=fn_tt_tt_1
The Game of Their Lives,2005.0,6.2,101.0,21.0,375474.0,20000000.0,445,http://www.imdb.com/title/tt0354595/?ref_=fn_tt_tt_1
The Gatekeepers,2012.0,7.6,101.0,105.0,2408553.0,,0,http://www.imdb.com/title/tt2309788/?ref_=fn_tt_tt_1
The General's Daughter,1999.0,6.3,116.0,113.0,102678089.0,95000000.0,885,http://www.imdb.com/title/tt0144214/?ref_=fn_tt_tt_1
The Geographer Drank His Globe Away,2013.0,7.5,120.0,8.0,,4000000.0,282,http://www.imdb.com/title/tt3155604/?ref_=fn_tt_tt_1
The Ghastly Love of Johnny X,2012.0,5.7,106.0,94.0,2436.0,2000000.0,655,http://www.imdb.com/title/tt1754633/?ref_=fn_tt_tt_1
The Ghost Writer,2010.0,7.2,128.0,343.0,15523168.0,45000000.0,15000,http://www.imdb.com/title/tt1139328/?ref_=fn_tt_tt_1
The Ghost and the Darkness,1996.0,6.8,110.0,62.0,38553833.0,55000000.0,0,http://www.imdb.com/title/tt0116409/?ref_=fn_tt_tt_1
The Gift,2015.0,7.1,108.0,297.0,43771291.0,5000000.0,15000,http://www.imdb.com/title/tt4178092/?ref_=fn_tt_tt_1
The Girl Next Door,2004.0,6.8,110.0,126.0,14589444.0,25000000.0,0,http://www.imdb.com/title/tt0265208/?ref_=fn_tt_tt_1
The Girl on the Train,2009.0,6.0,105.0,66.0,2874.0,,120,http://www.imdb.com/title/tt1183672/?ref_=fn_tt_tt_1
The Girl with the Dragon Tattoo,2011.0,7.8,158.0,517.0,102515793.0,90000000.0,54000,http://www.imdb.com/title/tt1568346/?ref_=fn_tt_tt_1
The Girlfriend Experience,,7.3,27.0,19.0,,,632,http://www.imdb.com/title/tt3846642/?ref_=fn_tt_tt_1
The Giver,2014.0,6.5,97.0,198.0,45089048.0,25000000.0,58000,http://www.imdb.com/title/tt0435651/?ref_=fn_tt_tt_1
The Glass House,2001.0,5.8,106.0,95.0,17951431.0,30000000.0,804,http://www.imdb.com/title/tt0221218/?ref_=fn_tt_tt_1
The Glimmer Man,1996.0,5.3,91.0,39.0,20400913.0,45000000.0,451,http://www.imdb.com/title/tt0116421/?ref_=fn_tt_tt_1
The Godfather,1972.0,9.2,175.0,208.0,134821952.0,6000000.0,43000,http://www.imdb.com/title/tt0068646/?ref_=fn_tt_tt_1
The Godfather: Part II,1974.0,9.0,220.0,149.0,57300000.0,13000000.0,14000,http://www.imdb.com/title/tt0071562/?ref_=fn_tt_tt_1
The Godfather: Part III,1990.0,7.6,170.0,110.0,66676062.0,54000000.0,0,http://www.imdb.com/title/tt0099674/?ref_=fn_tt_tt_1
The Golden Child,1986.0,5.9,94.0,29.0,79817937.0,25000000.0,0,http://www.imdb.com/title/tt0091129/?ref_=fn_tt_tt_1
The Golden Compass,2007.0,6.1,113.0,251.0,70083519.0,180000000.0,0,http://www.imdb.com/title/tt0385752/?ref_=fn_tt_tt_1
The Good Dinosaur,2015.0,6.8,93.0,298.0,123070338.0,,20000,http://www.imdb.com/title/tt1979388/?ref_=fn_tt_tt_1
The Good German,2006.0,6.1,105.0,183.0,1304837.0,32000000.0,559,http://www.imdb.com/title/tt0452624/?ref_=fn_tt_tt_1
The Good Girl,2002.0,6.5,93.0,107.0,14015786.0,5000000.0,938,http://www.imdb.com/title/tt0279113/?ref_=fn_tt_tt_1
The Good Guy,2009.0,5.9,90.0,22.0,100503.0,8000000.0,1000,http://www.imdb.com/title/tt1247662/?ref_=fn_tt_tt_1
The Good Heart,2009.0,6.9,99.0,61.0,19959.0,3800000.0,0,http://www.imdb.com/title/tt0808285/?ref_=fn_tt_tt_1
The Good Night,2007.0,5.9,93.0,50.0,20380.0,15000000.0,445,http://www.imdb.com/title/tt0484111/?ref_=fn_tt_tt_1
The Good Thief,2002.0,6.6,109.0,105.0,3517797.0,25000000.0,287,http://www.imdb.com/title/tt0281820/?ref_=fn_tt_tt_1
"The Good, the Bad and the Ugly",1966.0,8.9,142.0,181.0,6100000.0,1200000.0,20000,http://www.imdb.com/title/tt0060196/?ref_=fn_tt_tt_1
"The Good, the Bad, the Weird",2008.0,7.3,135.0,152.0,128486.0,10000000.0,0,http://www.imdb.com/title/tt0901487/?ref_=fn_tt_tt_1
"The Goods: Live Hard, Sell Hard",2009.0,5.8,89.0,83.0,15102127.0,,0,http://www.imdb.com/title/tt1092633/?ref_=fn_tt_tt_1
The Grace Card,2010.0,6.4,101.0,25.0,2428241.0,200000.0,0,http://www.imdb.com/title/tt1544600/?ref_=fn_tt_tt_1
The Grand,,7.6,60.0,4.0,,,450,http://www.imdb.com/title/tt0118327/?ref_=fn_tt_tt_1
The Grand Budapest Hotel,2014.0,8.1,99.0,536.0,59073773.0,25000000.0,149000,http://www.imdb.com/title/tt2278388/?ref_=fn_tt_tt_1
The Grandmaster,2013.0,6.5,122.0,273.0,6594136.0,38600000.0,13000,http://www.imdb.com/title/tt1462900/?ref_=fn_tt_tt_1
The Great Beauty,2013.0,7.7,172.0,280.0,2835886.0,9200000.0,29000,http://www.imdb.com/title/tt2358891/?ref_=fn_tt_tt_1
The Great Debaters,2007.0,7.6,126.0,112.0,30226144.0,15000000.0,0,http://www.imdb.com/title/tt0427309/?ref_=fn_tt_tt_1
The Great Escape,1963.0,8.3,172.0,111.0,,4000000.0,8000,http://www.imdb.com/title/tt0057115/?ref_=fn_tt_tt_1
The Great Gatsby,2013.0,7.3,143.0,490.0,144812796.0,105000000.0,115000,http://www.imdb.com/title/tt1343092/?ref_=fn_tt_tt_1
The Great Raid,2005.0,6.7,132.0,81.0,10166502.0,80000000.0,0,http://www.imdb.com/title/tt0326905/?ref_=fn_tt_tt_1
The Great Train Robbery,1979.0,7.0,110.0,23.0,,6000000.0,643,http://www.imdb.com/title/tt0079240/?ref_=fn_tt_tt_1
The Greatest,2009.0,6.7,96.0,63.0,115862.0,6000000.0,0,http://www.imdb.com/title/tt1226232/?ref_=fn_tt_tt_1
The Greatest Game Ever Played,2005.0,7.5,120.0,86.0,15331289.0,,0,http://www.imdb.com/title/tt0388980/?ref_=fn_tt_tt_1
The Greatest Movie Ever Sold,2011.0,6.6,90.0,130.0,638476.0,1500000.0,0,http://www.imdb.com/title/tt1743720/?ref_=fn_tt_tt_1
The Greatest Show on Earth,1952.0,6.7,152.0,44.0,36000000.0,4000000.0,625,http://www.imdb.com/title/tt0044672/?ref_=fn_tt_tt_1
The Greatest Story Ever Told,1965.0,6.6,225.0,27.0,8000000.0,20000000.0,1000,http://www.imdb.com/title/tt0059245/?ref_=fn_tt_tt_1
The Green Hornet,2011.0,5.8,119.0,447.0,98780042.0,120000000.0,14000,http://www.imdb.com/title/tt0990407/?ref_=fn_tt_tt_1
The Green Inferno,2013.0,5.4,100.0,285.0,7186670.0,6000000.0,12000,http://www.imdb.com/title/tt2403021/?ref_=fn_tt_tt_1
The Green Mile,1999.0,8.5,189.0,186.0,136801374.0,60000000.0,30000,http://www.imdb.com/title/tt0120689/?ref_=fn_tt_tt_1
The Grey,2011.0,6.8,117.0,408.0,51533608.0,25000000.0,32000,http://www.imdb.com/title/tt1601913/?ref_=fn_tt_tt_1
The Grudge,2004.0,5.9,98.0,203.0,110175871.0,10000000.0,4000,http://www.imdb.com/title/tt0391198/?ref_=fn_tt_tt_1
The Grudge 2,2006.0,5.0,137.0,131.0,39143839.0,20000000.0,930,http://www.imdb.com/title/tt0433386/?ref_=fn_tt_tt_1
The Guard,2011.0,7.3,96.0,261.0,5359774.0,6000000.0,17000,http://www.imdb.com/title/tt1540133/?ref_=fn_tt_tt_1
The Guilt Trip,2012.0,5.8,95.0,147.0,37101011.0,40000000.0,0,http://www.imdb.com/title/tt1694020/?ref_=fn_tt_tt_1
The Gunman,2015.0,5.8,115.0,224.0,10640645.0,40000000.0,0,http://www.imdb.com/title/tt2515034/?ref_=fn_tt_tt_1
The Guru,2002.0,5.4,94.0,70.0,3034181.0,11000000.0,550,http://www.imdb.com/title/tt0280720/?ref_=fn_tt_tt_1
The Hadza: Last of the First,2014.0,7.4,71.0,1.0,,650000.0,5,http://www.imdb.com/title/tt2139721/?ref_=fn_tt_tt_1
The Hammer,2007.0,7.3,88.0,73.0,442638.0,850000.0,337,http://www.imdb.com/title/tt0814130/?ref_=fn_tt_tt_1
The Hangover,2009.0,7.8,108.0,334.0,277313371.0,35000000.0,24000,http://www.imdb.com/title/tt1119646/?ref_=fn_tt_tt_1
The Hangover Part II,2011.0,6.5,102.0,383.0,254455986.0,80000000.0,56000,http://www.imdb.com/title/tt1411697/?ref_=fn_tt_tt_1
The Happening,2008.0,5.0,91.0,323.0,64505912.0,48000000.0,6000,http://www.imdb.com/title/tt0949731/?ref_=fn_tt_tt_1
The Harvest/La Cosecha,2011.0,7.2,80.0,3.0,2245.0,560000.0,88,http://www.imdb.com/title/tt1981703/?ref_=fn_tt_tt_1
The Hateful Eight,2015.0,7.9,187.0,596.0,54116191.0,44000000.0,114000,http://www.imdb.com/title/tt3460252/?ref_=fn_tt_tt_1
The Haunted Mansion,2003.0,4.9,88.0,122.0,75817994.0,90000000.0,988,http://www.imdb.com/title/tt0338094/?ref_=fn_tt_tt_1
The Haunting,1999.0,4.9,113.0,167.0,91188905.0,80000000.0,0,http://www.imdb.com/title/tt0171363/?ref_=fn_tt_tt_1
The Haunting in Connecticut 2: Ghosts of Georgia,2013.0,5.3,101.0,79.0,,9000000.0,0,http://www.imdb.com/title/tt1457765/?ref_=fn_tt_tt_1
The Haunting of Molly Hartley,2008.0,3.8,82.0,74.0,13350177.0,5000000.0,562,http://www.imdb.com/title/tt1045655/?ref_=fn_tt_tt_1
The Heart of Me,2002.0,6.7,96.0,39.0,196067.0,7000000.0,97,http://www.imdb.com/title/tt0301390/?ref_=fn_tt_tt_1
The Heat,2013.0,6.6,123.0,270.0,159578352.0,43000000.0,24000,http://www.imdb.com/title/tt2404463/?ref_=fn_tt_tt_1
The Hebrew Hammer,2003.0,6.2,87.0,35.0,19539.0,1000000.0,3000,http://www.imdb.com/title/tt0317640/?ref_=fn_tt_tt_1
The Helix... Loaded,2005.0,1.9,97.0,3.0,,1000000.0,128,http://www.imdb.com/title/tt0401462/?ref_=fn_tt_tt_1
The Help,2011.0,8.1,146.0,373.0,169705587.0,25000000.0,75000,http://www.imdb.com/title/tt1454029/?ref_=fn_tt_tt_1
The Hills Have Eyes,2006.0,6.4,108.0,265.0,41777564.0,15000000.0,0,http://www.imdb.com/title/tt0454841/?ref_=fn_tt_tt_1
The Hills Have Eyes II,2007.0,5.1,89.0,161.0,20801344.0,15000000.0,0,http://www.imdb.com/title/tt0800069/?ref_=fn_tt_tt_1
The History Boys,2006.0,6.9,109.0,112.0,2706659.0,2000000.0,0,http://www.imdb.com/title/tt0464049/?ref_=fn_tt_tt_1
The Hit List,2011.0,5.4,90.0,26.0,,6000000.0,0,http://www.imdb.com/title/tt1575694/?ref_=fn_tt_tt_1
The Hitchhiker's Guide to the Galaxy,2005.0,6.8,109.0,276.0,51019112.0,50000000.0,10000,http://www.imdb.com/title/tt0371724/?ref_=fn_tt_tt_1
The Hoax,2006.0,6.7,116.0,142.0,7156933.0,25000000.0,348,http://www.imdb.com/title/tt0462338/?ref_=fn_tt_tt_1
The Hobbit: An Unexpected Journey,2012.0,7.9,182.0,645.0,303001229.0,180000000.0,166000,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1
The Hobbit: The Battle of the Five Armies,2014.0,7.5,164.0,422.0,255108370.0,250000000.0,65000,http://www.imdb.com/title/tt2310332/?ref_=fn_tt_tt_1
The Hobbit: The Desolation of Smaug,2013.0,7.9,186.0,509.0,258355354.0,225000000.0,83000,http://www.imdb.com/title/tt1170358/?ref_=fn_tt_tt_1
The Hole,2009.0,5.7,92.0,147.0,,12000000.0,0,http://www.imdb.com/title/tt1085779/?ref_=fn_tt_tt_1
The Holiday,2006.0,6.9,138.0,157.0,63224849.0,85000000.0,19000,http://www.imdb.com/title/tt0457939/?ref_=fn_tt_tt_1
The Holy Girl,2004.0,6.7,106.0,78.0,304124.0,1400000.0,57,http://www.imdb.com/title/tt0300270/?ref_=fn_tt_tt_1
The Homesman,2014.0,6.6,122.0,208.0,2428883.0,16000000.0,0,http://www.imdb.com/title/tt2398231/?ref_=fn_tt_tt_1
The Honeymooners,,8.7,30.0,15.0,,,459,http://www.imdb.com/title/tt0042114/?ref_=fn_tt_tt_1
The Horror Network Vol. 1,2015.0,7.3,97.0,10.0,,3000000.0,52,http://www.imdb.com/title/tt3034146/?ref_=fn_tt_tt_1
The Horse Boy,2009.0,7.4,93.0,29.0,155984.0,160000.0,0,http://www.imdb.com/title/tt1333668/?ref_=fn_tt_tt_1
The Horse Whisperer,1998.0,6.5,170.0,96.0,75370763.0,60000000.0,0,http://www.imdb.com/title/tt0119314/?ref_=fn_tt_tt_1
The Horseman on the Roof,1995.0,7.1,135.0,28.0,1877179.0,,262,http://www.imdb.com/title/tt0113362/?ref_=fn_tt_tt_1
The Host,2006.0,7.0,110.0,363.0,2201412.0,12215500000.0,7000,http://www.imdb.com/title/tt0468492/?ref_=fn_tt_tt_1
The Host,2013.0,5.9,125.0,298.0,26616999.0,40000000.0,43000,http://www.imdb.com/title/tt1517260/?ref_=fn_tt_tt_1
The Hotel New Hampshire,1984.0,6.0,109.0,9.0,5100000.0,7500000.0,345,http://www.imdb.com/title/tt0087428/?ref_=fn_tt_tt_1
The Hours,2002.0,7.6,114.0,174.0,41597830.0,25000000.0,0,http://www.imdb.com/title/tt0274558/?ref_=fn_tt_tt_1
The House Bunny,2008.0,5.5,97.0,129.0,48237389.0,25000000.0,0,http://www.imdb.com/title/tt0852713/?ref_=fn_tt_tt_1
The House of Mirth,2000.0,7.1,135.0,96.0,3041803.0,10000000.0,345,http://www.imdb.com/title/tt0200720/?ref_=fn_tt_tt_1
The House of the Devil,2009.0,6.4,95.0,238.0,100659.0,900000.0,0,http://www.imdb.com/title/tt1172994/?ref_=fn_tt_tt_1
The Howling,1981.0,6.6,91.0,161.0,17986000.0,1000000.0,0,http://www.imdb.com/title/tt0082533/?ref_=fn_tt_tt_1
The Hudsucker Proxy,1994.0,7.3,111.0,77.0,2869369.0,30000000.0,0,http://www.imdb.com/title/tt0110074/?ref_=fn_tt_tt_1
The Hunchback of Notre Dame,1996.0,6.9,91.0,80.0,100117603.0,100000000.0,0,http://www.imdb.com/title/tt0116583/?ref_=fn_tt_tt_1
The Hundred-Foot Journey,2014.0,7.3,122.0,180.0,54235441.0,22000000.0,55000,http://www.imdb.com/title/tt2980648/?ref_=fn_tt_tt_1
The Hunger Games,2012.0,7.3,142.0,673.0,407999255.0,78000000.0,140000,http://www.imdb.com/title/tt1392170/?ref_=fn_tt_tt_1
The Hunger Games: Catching Fire,2013.0,7.6,146.0,502.0,424645577.0,130000000.0,82000,http://www.imdb.com/title/tt1951264/?ref_=fn_tt_tt_1
The Hunger Games: Mockingjay - Part 1,2014.0,6.7,123.0,403.0,337103873.0,125000000.0,52000,http://www.imdb.com/title/tt1951265/?ref_=fn_tt_tt_1
The Hunger Games: Mockingjay - Part 2,2015.0,6.6,137.0,389.0,281666058.0,160000000.0,38000,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1
The Hunt,2012.0,8.3,115.0,349.0,610968.0,3800000.0,60000,http://www.imdb.com/title/tt2106476/?ref_=fn_tt_tt_1
The Hunt for Red October,1990.0,7.6,135.0,104.0,122012643.0,30000000.0,0,http://www.imdb.com/title/tt0099810/?ref_=fn_tt_tt_1
The Hunted,2003.0,6.0,94.0,135.0,34238611.0,55000000.0,0,http://www.imdb.com/title/tt0269347/?ref_=fn_tt_tt_1
The Hunting Party,2007.0,6.9,101.0,94.0,876671.0,25000000.0,0,http://www.imdb.com/title/tt0455782/?ref_=fn_tt_tt_1
The Huntsman: Winter's War,2016.0,6.1,120.0,231.0,47952020.0,115000000.0,16000,http://www.imdb.com/title/tt2381991/?ref_=fn_tt_tt_1
The Hurricane,1999.0,7.6,146.0,65.0,50668906.0,38000000.0,0,http://www.imdb.com/title/tt0174856/?ref_=fn_tt_tt_1
The Hurt Locker,2008.0,7.6,131.0,388.0,15700000.0,15000000.0,16000,http://www.imdb.com/title/tt0887912/?ref_=fn_tt_tt_1
The Hustler,1961.0,8.0,134.0,100.0,,2000000.0,0,http://www.imdb.com/title/tt0054997/?ref_=fn_tt_tt_1
The I Inside,2004.0,6.1,90.0,33.0,,8800000.0,458,http://www.imdb.com/title/tt0325596/?ref_=fn_tt_tt_1
The Ice Pirates,1984.0,5.7,91.0,41.0,,9000000.0,0,http://www.imdb.com/title/tt0087451/?ref_=fn_tt_tt_1
