movie_title,actor_3_name,actor_3_facebook_likes
Julija in alfa Romeo,Andrej Nahtigal,0.0
Jumper,Tom Hulce,521.0
Jumping the Broom,Laz Alonso,826.0
Jungle Shuffle,Amanda Troop,196.0
Juno,Rainn Wilson,973.0
Jupiter Ascending,Eddie Redmayne,13000.0
Jurassic Park,Bob Peck,191.0
Jurassic Park III,Alessandro Nivola,527.0
Jurassic World,Omar Sy,1000.0
Just Go with It,Kevin Nealon,503.0
Just Like Heaven,Willie Garson,512.0
Just Looking,Peter Onorati,56.0
Just Married,David Moscow,306.0
Just My Luck,Faizon Love,585.0
Just Visiting,John Aylward,219.0
Just Wright,Mehcad Brooks,696.0
Justin Bieber: Never Say Never,Boys II Men,41.0
Juwanna Mann,Kevin Pollak,574.0
K-19: The Widowmaker,Lex Shrapnel,123.0
K-PAX,Alfre Woodard,1000.0
Kabhi Alvida Naa Kehna,Preity Zinta,860.0
Kama Sutra: A Tale of Love,Rekha,200.0
Kangaroo Jack,Bill Hunter,226.0
Kansas City,Miranda Richardson,530.0
Karachi se Lahore,Javed Sheikh,4.0
Kate & Leopold,Bradley Whitford,821.0
Katy Perry: Part of Me,Anthony Burrell,8.0
Keanu,Keegan-Michael Key,415.0
Keeping Up with the Steins,Carter Jenkins,701.0
Keeping the Faith,Anne Bancroft,754.0
Kevin Hart: Laugh at My Pain,Jeanette Branch,95.0
Kevin Hart: Let Me Explain,Dana Hanna,36.0
Khiladi 786,Johnny Lever,61.0
Khumba,Loretta Devine,912.0
Kick-Ass,Michael Rispoli,385.0
Kick-Ass 2,Augustus Prew,405.0
Kickboxer: Vengeance,Sam Medina,354.0
Kicking & Screaming,Robert Duvall,3000.0
Kicks,Justin Hall,102.0
Kids,Justin Pierce,82.0
Kill Bill: Vol. 1,Chiaki Kuriyama,640.0
Kill Bill: Vol. 2,Michael Bowen,348.0
Kill List,Neil Maskell,246.0
Kill the Messenger,Robert Pralgo,688.0
Killer Elite,Ben Mendelsohn,748.0
Killer Joe,Carol Sutton,251.0
Killers,Catherine O'Hara,925.0
Killing Them Softly,Ben Mendelsohn,748.0
Killing Zoe,Jean-Hugues Anglade,164.0
Kindergarten Cop,Penelope Ann Miller,344.0
King Kong,Evan Parke,84.0
King's Ransom,Regina Hall,807.0
Kingdom of Heaven,Philip Glenister,195.0
Kingdom of the Spiders,Tiffany Bolling,22.0
Kingpin,Richard Tyson,743.0
Kinsey,Dylan Baker,812.0
Kiss Kiss Bang Bang,Larry Miller,611.0
Kiss of Death,Philip Baker Hall,497.0
Kiss of the Dragon,Max Ryan,872.0
Kiss the Bride,Garrett M. Brown,325.0
Kiss the Girls,Tatyana Ali,685.0
Kissing Jessica Stein,Brian Stepanek,117.0
Kit Kittredge: An American Girl,Willow Smith,558.0
Kites,Kabir Bedi,303.0
Knight and Day,Jordi Mollà,877.0
Knock Off,Ray Nicholas,105.0
Knockaround Guys,Kevin Gage,366.0
Knocked Up,Charlyne Yi,529.0
Knowing,Chandler Canterbury,329.0
Krampus,Allison Tolman,562.0
Krrish,Sharat Saxena,45.0
Krull,Lysette Anthony,136.0
Krush Groove,Bobby Brown,77.0
Kundun,Tencho Gyalpo,0.0
Kung Fu Hustle,Qiu Yuen,59.0
Kung Fu Killer,Wai-Keung Lau,55.0
Kung Fu Panda,Dan Fogler,562.0
Kung Fu Panda 2,Mike Bell,15.0
Kung Fu Panda 3,Wayne Knight,967.0
Kung Pow: Enter the Fist,Jennifer Tung,39.0
L!fe Happens,Kristen Johnston,501.0
L'auberge espagnole,Iddo Goldberg,269.0
L.A. Confidential,Paul Guilfoyle,210.0
L.I.E.,Walter Masterson,36.0
LOL,Alix Freihage,19.0
La Bamba,Danielle von Zerneck,51.0
La Famille Bélier,François Damiens,24.0
La otra conquista,Damián Delgado,10.0
Labor Day,Brooke Smith,405.0
Ladder 49,Jacinda Barrett,579.0
Lady Vengeance,Hye-jeong Kang,38.0
Lady in White,Katherine Helmond,339.0
Lady in the Water,Bob Balaban,559.0
Ladyhawke,Leo McKern,83.0
Lage Raho Munna Bhai,Jimmy Shergill,327.0
Lake Mungo,Martin Sharpe,5.0
Lake Placid,Ty Olsson,429.0
Lake of Fire,Bill Baird,0.0
Lakeview Terrace,Robert Pine,332.0
Land of the Dead,Pedro Miguel Arce,233.0
Land of the Lost,Bobb'e J. Thompson,526.0
Lara Croft Tomb Raider: The Cradle of Life,Djimon Hounsou,3000.0
Lara Croft: Tomb Raider,Chris Barrie,240.0
Larry Crowne,Randall Park,392.0
Larry the Cable Guy: Health Inspector,Megyn Price,323.0
Lars and the Real Girl,Paul Schneider,552.0
Last Action Hero,Joan Plowright,330.0
Last Holiday,Timothy Hutton,501.0
Last Man Standing,Nancy Travis,359.0
Last Orders,JJ Feild,794.0
Last Vegas,Romany Malco,966.0
Latter Days,Jacqueline Bisset,522.0
Law Abiding Citizen,Michael Kelly,963.0
Lawrence of Arabia,Jack Hawkins,87.0
Laws of Attraction,Nora Dunn,142.0
Layer Cake,Jamie Foreman,466.0
Le Havre,Jean-Pierre Darroussin,36.0
Leap Year,Dominique McElligott,356.0
Leatherheads,Matt Bushell,110.0
Leaving Las Vegas,Julian Sands,687.0
Lee Daniels' The Butler,Vanessa Redgrave,898.0
Left Behind,Quinton Aaron,734.0
Legal Eagles,Roscoe Lee Browne,204.0
Legally Blonde,Alanna Ubach,584.0
"Legally Blonde 2: Red, White & Blonde",Bob Newhart,643.0
Legend,Tara Fitzgerald,151.0
Legend of Kung Fu Rabbit,Rebecca Black,188.0
Legend of the Guardians: The Owls of Ga'Hoole,Anthony LaPaglia,577.0
Legends of Oz: Dorothy's Return,Jim Belushi,854.0
Legends of the Fall,Julia Ormond,918.0
Legion,Charles S. Dutton,534.0
Les Misérables,Anne Hathaway,11000.0
Les couloirs du temps: Les visiteurs II,Marie-Anne Chazel,11.0
Les visiteurs,Valérie Lemercier,39.0
Let Me In,Kodi Smit-McPhee,884.0
Let's Be Cops,James D'Arcy,613.0
Let's Go to Prison,Amy Hill,242.0
Let's Kill Ward's Wife,Dagmara Dominczyk,316.0
Lethal Weapon 3,Stuart Wilson,94.0
Lethal Weapon 4,Darlene Love,91.0
Letters from Iwo Jima,Shidô Nakamura,78.0
Letters to God,Christopher Schmidt,221.0
Letters to Juliet,Luisa Ranieri,22.0
Liar Liar,Randall 'Tex' Cobb,255.0
Licence to Kill,Anthony Zerbe,275.0
License to Wed,Mindy Kaling,766.0
Lies in Plain Sight,Cheyenne Haynes,650.0
Life,Damian Lewis,0.0
Life During Wartime,Charlotte Rampling,844.0
Life as a House,Kristin Scott Thomas,1000.0
Life of Pi,Tabu,341.0
Life or Something Like It,James Gammon,311.0
Lifeforce,Peter Firth,141.0
Light It Up,Robert Ri'chard,730.0
Light Sleeper,David Clennon,145.0
Light from the Darkroom,Lymari Nadal,271.0
Lights Out,Gabriel Bateman,300.0
Like Crazy,Finola Hughes,224.0
Like Mike,Anne Meara,837.0
Lilo & Stitch,David Ogden Stiers,443.0
Lilya 4-Ever,Lyubov Agapova,0.0
Lilyhammer,Tommy Karlsen,15.0
Limbo,Vanessa Martinez,39.0
Limitless,Jake McDorman,535.0
Lincoln,Bruce McGill,655.0
Lion of the Desert,John Gielgud,249.0
Lions for Lambs,Andrew Garfield,10000.0
Lisa Picard Is Famous,Melissa Gilbert,679.0
Listening,Amber Marie Bollinger,46.0
Little Big Top,Travis Betz,29.0
Little Black Book,Dave Annable,642.0
Little Boy,Michael Rapaport,975.0
Little Children,Jane Adams,280.0
Little Fockers,Teri Polo,708.0
Little Miss Sunshine,Jill Talley,27.0
Little Nicholas,Kad Merad,55.0
Little Nicky,Michael McKean,658.0
Little Shop of Horrors,Tisha Campbell-Martin,413.0
Little Voice,Brenda Blethyn,286.0
Little White Lies,Gilles Lellouche,92.0
Little Women,Eric Stoltz,902.0
Littleman,John Witherspoon,723.0
Live Free or Die Hard,Cyril Raffaelli,297.0
Live and Let Die,Clifton James,189.0
Live-In Maid,Claudia Lapacó,0.0
Living Dark: The Story of Ted the Caver,Circus-Szalewski,11.0
Living Out Loud,Jenette Goldstein,604.0
Loaded Weapon 1,Bill Nunn,182.0
"Lock, Stock and Two Smoking Barrels",Dexter Fletcher,452.0
Locker 13,Jon Polito,309.0
Lockout,Jacky Ido,80.0
Logan's Run,Peter Ustinov,440.0
Lolita,Lois Maxwell,177.0
London,Dane Cook,1000.0
London Has Fallen,Julian Kostov,864.0
London to Brighton,Georgia Groome,141.0
Lone Star,Miriam Colon,111.0
Lone Survivor,Dan Bilzerian,127.0
Lone Wolf McQuade,Robert Beltran,268.0
Lonesome Jim,Mary Kay Place,213.0
Looney Tunes: Back in Action,Heather Locklear,695.0
Looper,Tracie Thoms,502.0
Loose Cannons,Lunetta Savino,16.0
Lord of War,Jared Burke,16.0
Lords of Dogtown,Rebecca De Mornay,872.0
Lords of London,Glen Murphy,37.0
Loser,Zak Orth,153.0
Losin' It,Rick Rossovich,172.0
Lost Souls,Ben Chaplin,258.0
Lost in Space,June Lockhart,427.0
Lost in Translation,Catherine Lambert,11.0
Lottery Ticket,Shad Moss,826.0
Love & Basketball,Omar Epps,865.0
Love & Other Drugs,Judy Greer,2000.0
Love Actually,Kris Marshall,548.0
Love Happens,Frances Conroy,827.0
Love Jones,Larenz Tate,582.0
Love Letters,Amy Madigan,221.0
Love Me Tender,Debra Paget,102.0
Love Ranch,Gil Birmingham,416.0
Love Stinks,Bridgette Wilson-Sampras,545.0
Love and Death on Long Island,Danny Webb,130.0
Love and Other Catastrophes,Matt Day,62.0
Love in the Time of Cholera,Unax Ugalde,50.0
Love in the Time of Monsters,Alex Sanborn,271.0
Love the Coopers,Timothée Chalamet,85.0
Love's Abiding Joy,Brianna Brown,331.0
Lovely & Amazing,Raven Goodwin,225.0
"Lovely, Still",Martin Landau,940.0
Lovesick,Hannah Britland,44.0
Loving Annabelle,Laura Breckenridge,228.0
Lucky Break,Peter McNamara,419.0
Lucky Number Slevin,Dorian Missick,1000.0
Lucky Numbers,Richard Schiff,506.0
Lucky You,Kelvin Han Yee,681.0
Lucy,Amr Waked,903.0
Luminarias,Robert Beltran,268.0
Luther,Warren Brown,256.0
M*A*S*H,Mike Farrell,395.0
MacGruber,Powers Boothe,472.0
Machete,Cheech Marin,844.0
Machete Kills,Marko Zaror,99.0
Machine Gun McCain,Britt Ekland,199.0
Machine Gun Preacher,Kathy Baker,313.0
Mad City,William Atherton,317.0
Mad Hot Ballroom,Paul Daggett,0.0
Mad Max,Joanne Samuel,28.0
Mad Max 2: The Road Warrior,Kjell Nilsson,41.0
Mad Max Beyond Thunderdome,Angelo Rossitto,60.0
Mad Max: Fury Road,Zoë Kravitz,943.0
Mad Money,Roger Cross,290.0
Madadayo,Akira Terao,4.0
Madagascar,Andy Richter,179.0
Madagascar 3: Europe's Most Wanted,Cedric the Entertainer,436.0
Madagascar: Escape 2 Africa,Cedric the Entertainer,436.0
Made,Jonathan Silverman,334.0
Made in Dagenham,Sally Hawkins,594.0
Made of Honor,Kevin Sussman,681.0
Madea Goes to Jail,Derek Luke,543.0
Madea's Family Reunion,Blair Underwood,685.0
Madea's Witness Protection,Romeo Miller,582.0
Madison,William Shockley,518.0
Maggie,David A Cole,428.0
Magic Mike,Matthew McConaughey,11000.0
Magic Mike XXL,Kevin Nash,642.0
Magnolia,Jim Meskimen,272.0
Maid in Manhattan,Natasha Richardson,708.0
Major Dundee,Warren Oates,288.0
Major League,Rene Russo,808.0
Malcolm X,Al Freeman Jr.,318.0
Maleficent,Sam Riley,846.0
Malevolence,Richard Glover,10.0
Malibu's Most Wanted,Blair Underwood,685.0
Mallrats,Joey Lauren Adams,781.0
Malone,Dennis Burkley,311.0
Mama,Isabelle Nélisse,250.0
Mambo Italiano,Claudia Ferri,71.0
Mamma Mia!,Julie Walters,838.0
Man of Steel,Harry Lennix,748.0
Man of the House,Kelli Garner,730.0
Man of the Year,Amy Poehler,1000.0
Man on Fire,Giancarlo Giannini,451.0
Man on Wire,Jean-Louis Blondeau,0.0
Man on a Ledge,J. Smith-Cameron,54.0
Man on the Moon,Tom Dreesen,21.0
Mandela: Long Walk to Freedom,Tony Kgoroge,38.0
Manderlay,Jean-Marc Barr,236.0
Maniac,Liane Balaban,118.0
Manito,Casper Martinez,42.0
Mao's Last Dancer,Aden Young,238.0
March of the Penguins,Romane Bohringer,34.0
March or Die,Jack O'Halloran,375.0
Marci X,Paula Garcés,587.0
Margaret,John Gallagher Jr.,338.0
Margin Call,Ashley Williams,969.0
Maria Full of Grace,Yenny Paola Vega,6.0
Marie Antoinette,Rip Torn,826.0
Marilyn Hotchkiss' Ballroom Dancing and Charm School,Michael Bower,362.0
Marley & Me,Haley Bennett,664.0
Marmaduke,Steve Coogan,1000.0
Married Life,Timothy Webber,18.0
Mars Attacks!,Lukas Haas,733.0
Mars Needs Moms,Tom Everett Scott,433.0
Martha Marcy May Marlene,Brady Corbet,287.0
Martian Child,Sophie Okonedo,460.0
Martin Lawrence Live: Runteldat,Dayna Devon,12.0
Marvin's Room,Meryl Streep,11000.0
Mary Poppins,Elsa Lanchester,266.0
Mary Reilly,George Cole,77.0
Masked and Anonymous,Bruce Dern,844.0
Master and Commander: The Far Side of the World,David Threlfall,168.0
Match Point,Penelope Wilton,400.0
Maurice,Simon Callow,239.0
Max,Edgar Arreola,455.0
Max Keeble's Big Move,Larry Miller,611.0
Max Payne,Jamie Hector,248.0
Maximum Risk,Paul Ben-Victor,218.0
May,Nora Zehetner,446.0
"McFarland, USA",Diana Maria Riva,89.0
McHale's Navy,Bob Hastings,253.0
Me Before You,Brendan Coyle,418.0
Me You and Five Bucks,Michael Elian,134.0
Me and Orson Welles,James Tupper,240.0
Me and You and Everyone We Know,Miranda July,244.0
"Me, Myself & Irene",Rob Moran,79.0
Mean Creek,Trevor Morgan,595.0
Mean Girls,Neil Flynn,625.0
Mean Machine,Danny Dyer,798.0
Mean Streets,David Proval,354.0
Medicine Man,Sean Connery,0.0
Meek's Cutoff,Shirley Henderson,887.0
Meet Dave,Shawn Christian,196.0
Meet Joe Black,Jake Weber,551.0
Meet the Browns,Denise Boutte,295.0
Meet the Deedles,A.J. Langer,254.0
Meet the Fockers,Teri Polo,708.0
Meet the Parents,Teri Polo,708.0
Meet the Spartans,Method Man,362.0
Megaforce,Henry Silva,251.0
Megamind,Will Ferrell,8000.0
Megiddo: The Omega Code 2,Franco Nero,576.0
Melancholia,Charlotte Rampling,844.0
Memento,Jorja Fox,379.0
Memoirs of a Geisha,Karl Yune,210.0
Memoirs of an Invisible Man,Patricia Heaton,402.0
Men in Black,Linda Fiorentino,602.0
Men in Black 3,Nicole Scherzinger,718.0
Men in Black II,Rip Torn,826.0
Men of Honor,Michael Rapaport,975.0
Men of War,Tim Guinee,259.0
Men with Brooms,Kari Matchett,280.0
Menace II Society,Khandi Alexander,556.0
Mercury Rising,Carrie Preston,652.0
Mercy Streets,Cynthia Watros,254.0
Message in a Bottle,Raphael Sbarge,362.0
Metallica Through the Never,Lars Ulrich,151.0
Meteor,Brian Keith,316.0
Metropolis,Rudolf Klein-Rogge,18.0
Metropolitan,Ellia Thompson,3.0
Mi America,Brad Lee Wind,17.0
Miami Vice,John Diehl,184.0
Michael Clayton,Sydney Pollack,521.0
Michael Collins,Julia Roberts,8000.0
Michael Jordan to the Max,Bob Costas,69.0
Mickey Blue Eyes,Vincent Pastore,584.0
Micmacs,André Dussollier,52.0
Middle of Nowhere,Lorraine Toussaint,305.0
Midnight Cabaret,Thom Mathews,87.0
Midnight Cowboy,John McGiver,77.0
Midnight Run,Philip Baker Hall,497.0
Midnight Special,Paul Sparks,201.0
Midnight in Paris,Nina Arianda,183.0
Midnight in the Garden of Good and Evil,Leon Rippy,229.0
Mighty Joe Young,David Paymer,372.0
Milk,Lucas Grabeel,755.0
Million Dollar Arm,Gregory Alan Williams,367.0
Million Dollar Baby,Mike Colter,567.0
Mindhunters,Eion Bailey,749.0
Minions,Steve Coogan,1000.0
Minority Report,Jessica Capshaw,533.0
Miracle,Kenneth Mitchell,250.0
Miracle at St. Anna,Laz Alonso,826.0
Miracles from Heaven,Martin Henderson,579.0
Mirror Mirror,Danny Woodburn,809.0
Mirrormask,Rob Brydon,161.0
Mirrors,Julian Glover,844.0
Misconduct,Glen Powell,571.0
Miss Congeniality,Heather Burns,213.0
Miss Congeniality 2: Armed and Fabulous,Treat Williams,642.0
Miss Julie,Colin Farrell,0.0
Miss March,Raquel Alessi,263.0
Miss Potter,Lucy Boynton,135.0
Mission to Mars,Kim Delaney,281.0
Mission: Impossible,Vanessa Redgrave,898.0
Mission: Impossible - Ghost Protocol,Michael Nyqvist,690.0
Mission: Impossible - Rogue Nation,Sean Harris,641.0
Mission: Impossible II,Richard Roxburgh,653.0
Mission: Impossible III,Eddie Marsan,979.0
Mississippi Mermaid,Michel Bouquet,21.0
Mo' Better Blues,Charlie Murphy,203.0
Moby Dick,James Robertson Justice,68.0
Modern Problems,Mary Kay Place,213.0
Modern Times,Fred Malatesta,8.0
Molière,Fabrice Luchini,80.0
Molly,Sarah Wynter,186.0
Mommie Dearest,Diana Scarwid,157.0
Moms' Night Out,Patricia Heaton,402.0
Mona Lisa Smile,Marian Seldes,403.0
Mondays in the Sun,Aida Folch,9.0
Money Monster,Chris Bauer,638.0
Money Talks,Faizon Love,585.0
Money Train,Aida Turturro,97.0
Moneyball,Brad Pitt,11000.0
Mongol: The Rise of Genghis Khan,Honglei Sun,9.0
Monkeybone,Megan Mullally,637.0
Monsoon Wedding,Lillete Dubey,73.0
Monster,Pruitt Taylor Vince,592.0
Monster House,Catherine O'Hara,925.0
Monster's Ball,Marcus Lyle Brown,80.0
Monster-in-Law,Elaine Stritch,586.0
Monsters,Ricky Catter,113.0
Monsters University,Sean Hayes,760.0
Monsters vs. Aliens,Stephen Colbert,459.0
"Monsters, Inc.",James Coburn,773.0
Monte Carlo,Brett Cullen,350.0
Monty Python and the Holy Grail,Terry Jones,332.0
Moon,Benedict Wong,372.0
Moonlight Mile,Bob Clendenin,347.0
Moonraker,Lois Maxwell,177.0
Moonrise Kingdom,Bob Balaban,559.0
Mooz-Lum,Evan Ross,616.0
Morning Glory,Vanessa Aspillaga,58.0
Mortal Kombat,Bridgette Wilson-Sampras,545.0
Mortal Kombat: Annihilation,Robin Shou,342.0
Mortdecai,Ulrich Thomsen,280.0
Morvern Callar,Paul Popplewell,53.0
Mother and Child,Carla Gallo,798.0
Motherhood,Anthony Edwards,495.0
Moulin Rouge!,Richard Roxburgh,653.0
Movie 43,Seth MacFarlane,3000.0
Mozart's Sister,Marie Féret,9.0
Mr 3000,Paul Sorvino,635.0
Mr. & Mrs. Smith,Stephanie March,322.0
Mr. Bean's Holiday,Steve Pemberton,100.0
Mr. Church,Natalie Coughlin,189.0
Mr. Deeds,Peter Gallagher,828.0
Mr. Holland's Opus,Jean Louisa Kelly,320.0
Mr. Nice Guy,Rachel Blakely,64.0
Mr. Peabody & Sherman,Karan Brar,517.0
Mr. Popper's Penguins,Philip Baker Hall,497.0
Mr. Smith Goes to Washington,Thomas Mitchell,248.0
Mr. Turner,Karl Johnson,43.0
Mrs Henderson Presents,Sarah Solemani,99.0
Mrs. Doubtfire,Matthew Lawrence,711.0
Mrs. Winterbourne,Cathryn de Prume,354.0
Much Ado About Nothing,Brian Blessed,591.0
Mud,Sam Shepard,820.0
Mulan,June Foray,484.0
Mulholland Drive,Laura Harring,669.0
Multiplicity,Obba Babatundé,451.0
Mumford,Mary McDonnell,933.0
Munich,Mathieu Amalric,412.0
Muppets Most Wanted,Hugh Bonneville,518.0
Muppets from Space,David Arquette,611.0
Murder by Numbers,Agnes Bruckner,401.0
Murderball,Andy Cohn,0.0
Music and Lyrics,Haley Bennett,664.0
Must Love Dogs,Elizabeth Perkins,664.0
Mutant World,John DeSantis,146.0
Mutual Appreciation,Justin Rice,3.0
Mutual Friends,Michael Stahl-David,304.0
My Baby's Daddy,Bai Ling,581.0
My Beautiful Laundrette,Garry Cooper,33.0
My Best Friend's Girl,Riki Lindhome,490.0
My Best Friend's Wedding,Rupert Everett,692.0
My Big Fat Greek Wedding,Lainie Kazan,249.0
My Big Fat Greek Wedding 2,Joey Fatone,261.0
My Big Fat Independent Movie,David Douglas,19.0
My Bloody Valentine,Edi Gathegi,725.0
My Blueberry Nights,Adriane Lenox,20.0
My Boss's Daughter,Molly Shannon,636.0
My Cousin Vinny,Lane Smith,633.0
My Date with Drew,Jon Gunn,16.0
My Dog Skip,Cody Linley,430.0
My Dog Tulip,Lynn Redgrave,258.0
My Fair Lady,Theodore Bikel,244.0
My Favorite Martian,Michael Lerner,230.0
My Fellow Americans,Sela Ward,812.0
My Girl,Griffin Dunne,165.0
My Last Day Without You,Reg E. Cathey,360.0
My Life Without Me,Amanda Plummer,471.0
My Life in Ruins,Rachel Dratch,399.0
My Lucky Star,Jack Kao,11.0
My Name Is Bruce,Timothy Patrick Quill,158.0
My Name Is Khan,Christopher B. Duncan,81.0
My Own Private Idaho,Flea,535.0
My Sister's Keeper,Jeffrey Markle,228.0
My Soul to Take,Zena Grey,255.0
My Stepmother Is an Alien,Tony Jay,384.0
My Summer of Love,Dean Andrews,34.0
My Super Ex-Girlfriend,Wanda Sykes,560.0
My Week with Marilyn,Julia Ormond,918.0
Mystery Men,Eddie Izzard,776.0
"Mystery, Alaska",Ron Eldard,385.0
Mystic Pizza,Conchata Ferrell,658.0
Mystic River,Tom Guiry,262.0
N-Secure,Tempestt Bledsoe,394.0
Nacho Libre,Héctor Jiménez,327.0
Naked Gun 33 1/3: The Final Insult,Priscilla Presley,348.0
Namastey London,Riteish Deshmukh,119.0
Nancy Drew,Tate Donovan,650.0
Nanny McPhee,Imelda Staunton,579.0
Nanny McPhee Returns,Eros Vlahos,167.0
Napoleon Dynamite,Jon Gries,482.0
Narc,Alan Van Sprang,147.0
National Lampoon's Vacation,Jane Krakowski,624.0
National Treasure,Annie Parisse,341.0
Naturally Native,Max Gail,236.0
Navy Seals vs. Zombies,Ed Quinn,538.0
Neal 'N' Nikki,Samantha McLeod,40.0
Nebraska,Will Forte,622.0
Need for Speed,Ramon Rodriguez,464.0
Neighbors,Ike Barinholtz,329.0
Neighbors 2: Sorority Rising,Kiersey Clemons,190.0
Nerve,Emily Meade,374.0
Network,William Holden,682.0
Never Again,Michael McKean,658.0
Never Back Down,Leslie Hope,149.0
Never Back Down 2: The Beatdown,Jillian Murray,454.0
Never Let Me Go,Charlotte Rampling,844.0
Never Say Never Again,Barbara Carrera,133.0
New Nightmare,Tracy Middendorf,112.0
New Year's Eve,Seth Meyers,307.0
New York Minute,Riley Smith,762.0
New York Stories,Mia Farrow,563.0
"New York, New York",Mary Kay Place,213.0
New in Town,Harry Connick Jr.,631.0
Newlyweds,Daniella Pineda,133.0
Next Day Air,Mike Epps,706.0
Next Friday,Rolando Molina,525.0
Next Stop Wonderland,Holland Taylor,458.0
Niagara,Will Wright,48.0
Nicholas Nickleby,Jim Broadbent,1000.0
Nick and Norah's Infinite Playlist,Aaron Yoo,617.0
Night Watch,Zhanna Friske,16.0
Night at the Museum,Steve Coogan,1000.0
Night at the Museum: Battle of the Smithsonian,Steve Coogan,1000.0
Night at the Museum: Secret of the Tomb,Steve Coogan,1000.0
Night of the Living Dead,S. William Hinzman,56.0
Nightcrawler,James Huang,85.0
Nighthawks,Persis Khambatta,142.0
Nikita,Aaron Stanford,346.0
Nim's Island,Christopher James Baker,35.0
Nine,Andrea Di Stefano,30.0
Nine Dead,Marc Macaulay,107.0
Nine Queens,Leticia Brédice,7.0
Ninja Assassin,Rain,72.0
Nixon,Joan Allen,805.0
No Country for Old Men,Barry Corbin,883.0
No End in Sight,Donald Rumsfeld,17.0
No Escape,Sahajak Boonthanakit,13.0
No Good Deed,Henry Simmons,334.0
No Man's Land: The Rise of Reeker,Robert Pine,332.0
No Reservations,Bob Balaban,559.0
No Strings Attached,Mindy Kaling,766.0
No Vacancy,Black Thomas,104.0
Noah,Logan Lerman,8000.0
Nomad: The Warrior,Jason Scott Lee,533.0
Non-Stop,Scoot McNairy,660.0
North Country,Sissy Spacek,874.0
Northfork,Jon Gries,482.0
Not Another Teen Movie,Mia Kirshner,971.0
Not Cool,Cherami Leigh,152.0
Not Easily Broken,Wood Harris,409.0
Notes on a Scandal,Shaun Parkes,78.0
Nothing,Marie-Josée Croze,150.0
Nothing But a Man,Ivan Dixon,87.0
Nothing to Lose,Rebecca Gayheart,468.0
Notting Hill,Dylan Moran,427.0
November,Nora Dunn,142.0
Novocaine,Polly Noonan,15.0
Now Is Good,Paddy Considine,680.0
Now You See Me,Michael Kelly,963.0
Now You See Me 2,Sanaa Lathan,886.0
Nowhere Boy,Anne-Marie Duff,231.0
Nowhere in Africa,Matthias Habich,8.0
Nowhere to Run,Joss Ackland,232.0
Nurse 3D,Kathleen Turner,899.0
Nurse Betty,Kathleen Wilhoite,265.0
Nutty Professor II: The Klumps,Chris Elliott,571.0
O,John Heard,697.0
"O Brother, Where Art Thou?",Daniel von Bargen,577.0
Obitaemyy ostrov,Aleksey Serebryakov,30.0
Oblivion,Zoë Bell,1000.0
Observe and Report,Dan Bakkedahl,59.0
Obvious Child,Jake Lacy,313.0
Ocean's Eleven,Elliott Gould,471.0
Ocean's Thirteen,Brad Pitt,11000.0
Ocean's Twelve,Mini Anden,350.0
Oceans,Rie Miyazawa,7.0
October Baby,Jason Burkey,245.0
Octopussy,Steven Berkoff,293.0
Oculus,Garrett Ryan,202.0
Of Gods and Men,Olivier Rabourdin,32.0
Of Horses and Men,Sigríður María Egilsdóttir,5.0
Office Space,Diedrich Bader,759.0
Old Dogs,Ann-Margret,931.0
Old Joy,Will Oldham,26.0
Old School,Patrick Fischler,497.0
Oldboy,Hye-jeong Kang,38.0
Oliver Twist,Tony Noble,25.0
Oliver!,Jack Wild,139.0
Olympus Has Fallen,Radha Mitchell,992.0
On Deadly Ground,Sven-Ole Thorsen,158.0
On Her Majesty's Secret Service,Desmond Llewelyn,244.0
On the Downlow,Eric Ambriz,12.0
On the Line,Dave Foley,401.0
On the Outs,Dominic Colón,41.0
On the Road,Kirsten Dunst,4000.0
On the Waterfront,Rod Steiger,279.0
Once,Darren Healy,18.0
Once Upon a Time in America,Treat Williams,642.0
Once Upon a Time in Mexico,Enrique Iglesias,876.0
Once Upon a Time in Queens,Paul Sorvino,636.0
Once Upon a Time in the West,Jack Elam,392.0
Once in a Lifetime: The Extraordinary Story of the New York Cosmos,Ahmet Ertegun,5.0
Ondine,Alicja Bachleda,289.0
One Day,Rafe Spall,358.0
One Direction: This Is Us,Niall Horan,547.0
One Flew Over the Cuckoo's Nest,Louise Fletcher,425.0
One Hour Photo,Connie Nielsen,933.0
One Man's Hero,Mark Moses,353.0
One Missed Call,Margaret Cho,270.0
One Night with the King,Nimrat Kaur,85.0
One True Thing,Tom Everett Scott,433.0
One for the Money,Patrick Fischler,497.0
One to Another,Pierre Perrier,164.0
Ong-bak 2,Sarunyu Wongkrachang,7.0
Only God Forgives,Yayaying Rhatha Phongam,428.0
Only the Strong,Todd Susman,82.0
Opal Dream,Peter Callan,18.0
Open Range,Julian Richings,648.0
Open Road,Emily Nelson,47.0
Open Season,Jane Krakowski,624.0
Open Secret,Arthur O'Connell,75.0
Open Water,Daniel Travis,7.0
Operation Chromite,Jung-jae Lee,29.0
Ordet,Ejner Federspiel,0.0
Ordinary People,Judd Hirsch,535.0
Orgazmo,Matt Stone,194.0
Original Sin,Jack Thompson,155.0
Orphan,Aryana Engineer,602.0
Osama,Mohamad Haref Harati,0.0
Oscar and Lucinda,Clive Russell,241.0
Osmosis Jones,David Hyde Pierce,443.0
Ouija,Daren Kagasoff,704.0
Our Brand Is Crisis,Scoot McNairy,660.0
