movie_title,actor_1_name,actor_1_facebook_likes
The Emperor's Club,Gabriel Millman,13000.0
The Emperor's New Groove,Eartha Kitt,558.0
The End of the Affair,Stephen Rea,327.0
The English Patient,Colin Firth,14000.0
The Equalizer,Denzel Washington,18000.0
The Evil Dead,Ted Raimi,634.0
The Exorcism of Emily Rose,Tom Wilkinson,1000.0
The Exorcist,Ellen Burstyn,1000.0
The Expendables,Jason Statham,26000.0
The Expendables 2,Jason Statham,26000.0
The Expendables 3,Jason Statham,26000.0
The Exploding Girl,Zoe Kazan,962.0
The Express,Dennis Quaid,2000.0
The Extra Man,Lynn Cohen,474.0
The Eye,Chloë Grace Moretz,17000.0
The FP,Clifton Collins Jr.,968.0
The Face of an Angel,Cara Delevingne,554.0
The Faculty,Jordana Brewster,4000.0
The Fall of the Roman Empire,James Mason,617.0
The Family,Zach Gilford,971.0
The Family Man,Nicolas Cage,12000.0
The Family Stone,Craig T. Nelson,723.0
The Fan,Robert De Niro,22000.0
The Fast and the Furious,Paul Walker,23000.0
The Fast and the Furious: Tokyo Drift,Amber Stevens West,584.0
The Fault in Our Stars,Shailene Woodley,8000.0
The Fifth Element,Milla Jovovich,14000.0
The Fifth Estate,Benedict Cumberbatch,19000.0
The Fighter,Christian Bale,23000.0
The Final Destination,Krista Allen,164000.0
The Finest Hours,Michael Raymond-James,788.0
The Firm,Tom Cruise,10000.0
The First Wives Club,Stockard Channing,944.0
The Fisher King,Jeff Bridges,12000.0
The Five-Year Engagement,Alison Brie,2000.0
The Flintstones,Jonathan Winters,924.0
The Flintstones in Viva Rock Vegas,Taylor Negron,1000.0
The Flower of Evil,Benoît Magimel,173.0
The Flowers of War,Christian Bale,23000.0
The Fog,Jamie Lee Curtis,2000.0
The Following,Natalie Zea,841.0
The Forbidden Kingdom,Jet Li,5000.0
The Forest,Eoin Macken,533.0
The Forsaken,Brendan Fehr,847.0
The Fountain,Hugh Jackman,20000.0
The Four Feathers,Djimon Hounsou,3000.0
The Four Seasons,Rita Moreno,804.0
The Fourth Kind,Milla Jovovich,14000.0
The French Connection,Roy Scheider,813.0
The Front Page,Austin Pendleton,597.0
The Frozen,Noah Segan,236.0
The Frozen Ground,Nicolas Cage,12000.0
The Fugitive,Harrison Ford,11000.0
The Full Monty,Tom Wilkinson,1000.0
The Funeral,Isabella Rossellini,812.0
The Gallows,Pfeifer Brown,220.0
The Gambler,George Kennedy,3000.0
The Game,Deborah Kara Unger,495.0
The Game Plan,Dwayne Johnson,12000.0
The Game of Their Lives,Gerard Butler,18000.0
The Gatekeepers,Ami Ayalon,0.0
The General's Daughter,Daniel von Bargen,577.0
The Geographer Drank His Globe Away,Konstantin Khabenskiy,114.0
The Ghastly Love of Johnny X,Kate Maberly,416.0
The Ghost Writer,Jim Belushi,854.0
The Ghost and the Darkness,Tom Wilkinson,1000.0
The Gift,Busy Philipps,1000.0
The Girl Next Door,Chris Marquette,355.0
The Girl on the Train,Catherine Deneuve,963.0
The Girl with the Dragon Tattoo,Robin Wright,18000.0
The Girlfriend Experience,Mary Lynn Rajskub,934.0
The Giver,Jeff Bridges,12000.0
The Glass House,Chris Noth,962.0
The Glimmer Man,Alexa PenaVega,2000.0
The Godfather,Al Pacino,14000.0
The Godfather: Part II,Robert De Niro,22000.0
The Godfather: Part III,Al Pacino,14000.0
The Golden Child,Victor Wong,400.0
The Golden Compass,Christopher Lee,16000.0
The Good Dinosaur,A.J. Buckley,275.0
The Good German,Tony Curran,845.0
The Good Girl,Jake Gyllenhaal,15000.0
The Good Guy,Adrian Martinez,806.0
The Good Heart,Alice Olivia Clarke,117.0
The Good Night,Stephen Graham,1000.0
The Good Thief,Emir Kusturica,2000.0
"The Good, the Bad and the Ugly",Clint Eastwood,16000.0
"The Good, the Bad, the Weird",Kang-ho Song,398.0
"The Goods: Live Hard, Sell Hard",Rob Riggle,839.0
The Grace Card,Michael Joiner,77000.0
The Grand,Susan Hampshire,40.0
The Grand Budapest Hotel,Bill Murray,13000.0
The Grandmaster,Tony Chiu Wai Leung,643.0
The Great Beauty,Toni Servillo,211.0
The Great Debaters,Denzel Washington,18000.0
The Great Escape,James Coburn,773.0
The Great Gatsby,Leonardo DiCaprio,29000.0
The Great Raid,James Franco,11000.0
The Great Train Robbery,Lesley-Anne Down,187.0
The Greatest,Jennifer Ehle,1000.0
The Greatest Game Ever Played,Stephen Dillane,577.0
The Greatest Movie Ever Sold,Quentin Tarantino,16000.0
The Greatest Show on Earth,Gloria Grahame,232.0
The Greatest Story Ever Told,Martin Landau,940.0
The Green Hornet,Christoph Waltz,11000.0
The Green Inferno,Daryl Sabara,640.0
The Green Mile,Tom Hanks,15000.0
The Grey,Liam Neeson,14000.0
The Grudge,Sarah Michelle Gellar,4000.0
The Grudge 2,Sarah Michelle Gellar,4000.0
The Guard,Don Cheadle,3000.0
The Guilt Trip,Miriam Margolyes,405.0
The Gunman,Ray Winstone,1000.0
The Guru,Michael McKean,658.0
The Hadza: Last of the First,Alfre Woodard,1000.0
The Hammer,John Enos III,465.0
The Hangover,Bradley Cooper,14000.0
The Hangover Part II,Bradley Cooper,14000.0
The Happening,Zooey Deschanel,11000.0
The Harvest/La Cosecha,,
The Hateful Eight,Craig Stark,46000.0
The Haunted Mansion,Marsha Thomason,691.0
The Haunting,Liam Neeson,14000.0
The Haunting in Connecticut 2: Ghosts of Georgia,Abigail Spencer,1000.0
The Haunting of Molly Hartley,Jessica Lowndes,1000.0
The Heart of Me,Olivia Williams,766.0
The Heat,Michael Rapaport,975.0
The Hebrew Hammer,Judy Greer,2000.0
The Helix... Loaded,Scott Levy,639.0
The Help,Emma Stone,15000.0
The Hills Have Eyes,Dan Byrd,1000.0
The Hills Have Eyes II,Jeff Kober,919.0
The History Boys,Dominic Cooper,3000.0
The Hit List,Drew Waters,848.0
The Hitchhiker's Guide to the Galaxy,Zooey Deschanel,11000.0
The Hoax,Hope Davis,442.0
The Hobbit: An Unexpected Journey,Aidan Turner,5000.0
The Hobbit: The Battle of the Five Armies,Aidan Turner,5000.0
The Hobbit: The Desolation of Smaug,Aidan Turner,5000.0
The Hole,Bruce Dern,844.0
The Holiday,Kate Winslet,14000.0
The Holy Girl,Mía Maestro,341.0
The Homesman,Barry Corbin,883.0
The Honeymooners,Jackie Gleason,491.0
The Horror Network Vol. 1,Javier Botet,1000.0
The Horse Boy,Temple Grandin,58.0
The Horse Whisperer,Scarlett Johansson,19000.0
The Horseman on the Roof,Olivier Martinez,837.0
The Host,Doona Bae,629.0
The Host,J.D. Evermore,430.0
The Hotel New Hampshire,Joely Richardson,584.0
The Hours,Meryl Streep,11000.0
The House Bunny,Emma Stone,15000.0
The House of Mirth,Eric Stoltz,902.0
The House of the Devil,Lena Dunham,969.0
The Howling,Patrick Macnee,1000.0
The Hudsucker Proxy,Jennifer Jason Leigh,1000.0
The Hunchback of Notre Dame,Demi Moore,2000.0
The Hundred-Foot Journey,Manish Dayal,820.0
The Hunger Games,Jennifer Lawrence,34000.0
The Hunger Games: Catching Fire,Jennifer Lawrence,34000.0
The Hunger Games: Mockingjay - Part 1,Jennifer Lawrence,34000.0
The Hunger Games: Mockingjay - Part 2,Jennifer Lawrence,34000.0
The Hunt,Thomas Bo Larsen,74.0
The Hunt for Red October,Scott Glenn,826.0
The Hunted,Connie Nielsen,933.0
The Hunting Party,James Brolin,499.0
The Huntsman: Winter's War,Chris Hemsworth,26000.0
The Hurricane,Denzel Washington,18000.0
The Hurt Locker,Jeremy Renner,10000.0
The Hustler,George C. Scott,654.0
The I Inside,Stephen Graham,1000.0
The Ice Pirates,Anjelica Huston,1000.0
The Ice Storm,Joan Allen,805.0
The Iceman,Chris Evans,11000.0
The Ides of March,Ryan Gosling,33000.0
The Illusionist,Rufus Sewell,3000.0
The Image Revolution,Taliesin Jaffe,26.0
The Imaginarium of Doctor Parnassus,Andrew Garfield,10000.0
The Imitation Game,Benedict Cumberbatch,19000.0
The Immigrant,Jeremy Renner,10000.0
The Importance of Being Earnest,Colin Firth,14000.0
The Impossible,Naomi Watts,6000.0
The In Crowd,Matthew Settle,477.0
The Inbetweeners,Simon Bird,229.0
The Incredible Burt Wonderstone,Steve Buscemi,12000.0
The Incredible Hulk,Ty Burrell,3000.0
The Incredibles,Holly Hunter,1000.0
The Incredibly True Adventure of Two Girls in Love,Nicole Ari Parker,360.0
The Indian in the Cupboard,Steve Coogan,1000.0
The Infiltrator,Joseph Gilgun,788.0
The Informant!,Matt Damon,13000.0
The Informers,Austin Nichols,663.0
The Inkwell,Jada Pinkett Smith,851.0
The Innkeepers,Lena Dunham,969.0
The Insider,Al Pacino,14000.0
The Intern,Robert De Niro,22000.0
The International,Naomi Watts,6000.0
The Internship,Josh Gad,1000.0
The Interpreter,Curtiss Cook,591.0
The Interview,James Franco,11000.0
The Invasion,Roger Rees,1000.0
The Invention of Lying,Jennifer Garner,3000.0
The Iron Giant,Vin Diesel,14000.0
The Iron Lady,Meryl Streep,11000.0
The Island,Scarlett Johansson,19000.0
The Island of Dr. Moreau,Marlon Brando,10000.0
The Italian Job,Jason Statham,26000.0
The Jackal,J.K. Simmons,24000.0
The Jacket,Jennifer Jason Leigh,1000.0
The Janky Promoters,Mike Epps,706.0
The Jerky Boys,Vincent Pastore,584.0
The Jimmy Show,Lynn Cohen,474.0
The Joneses,Demi Moore,2000.0
The Judge,Robert Downey Jr.,21000.0
The Jungle Book,Scarlett Johansson,19000.0
The Jungle Book 2,Haley Joel Osment,3000.0
The Juror,Joseph Gordon-Levitt,23000.0
The Karate Kid,Martin Kove,668.0
The Kentucky Fried Movie,David Zucker,119.0
The Kid,Bruce Willis,13000.0
The Kids Are All Right,Josh Hutcherson,14000.0
The Killer Inside Me,Liam Aiken,818.0
The King of Najayo,Manny Perez,159.0
The King's Speech,Colin Firth,14000.0
The Kingdom,Jennifer Garner,3000.0
The Kite Runner,Mustafa Haidari,283.0
The Knife of Don Juan,Nataniel Sánchez,3.0
The Ladies Man,Will Ferrell,8000.0
The Lady from Shanghai,Rita Hayworth,1000.0
The Ladykillers,J.K. Simmons,24000.0
The Lake House,Keanu Reeves,18000.0
The Land Before Time,Judith Barsi,912.0
The Land Girls,Anna Friel,735.0
The Last Airbender,Seychelle Gabriel,1000.0
The Last Big Thing,Yul Vazquez,96.0
The Last Castle,Clifton Collins Jr.,968.0
The Last Days on Mars,Romola Garai,805.0
The Last Dragon,Mike Starr,854.0
The Last Emperor,Cary-Hiroyuki Tagawa,1000.0
The Last Exorcism,Caleb Landry Jones,463.0
The Last Exorcism Part II,Muse Watson,45000.0
The Last Five Years,Anna Kendrick,10000.0
The Last Godfather,Jason Mewes,898.0
The Last House on the Left,Tony Goldwyn,956.0
The Last King of Scotland,David Oyelowo,1000.0
The Last Legion,Colin Firth,14000.0
The Last Samurai,Tom Cruise,10000.0
The Last Shot,Matthew Broderick,2000.0
The Last Sin Eater,Henry Thomas,861.0
The Last Song,Kelly Preston,742.0
The Last Stand,Zach Gilford,971.0
The Last Station,David Masterson,577.0
The Last Temptation of Christ,Irvin Kershner,883.0
The Last Time I Committed Suicide,Keanu Reeves,18000.0
The Last Waltz,Ringo Starr,725.0
The Last Witch Hunter,Vin Diesel,14000.0
The Last of the Mohicans,Wes Studi,855.0
The Lawnmower Man,Jeff Fahey,535.0
The Lazarus Effect,Olivia Wilde,10000.0
The League of Extraordinary Gentlemen,Jason Flemyng,1000.0
The Legend of Bagger Vance,Matt Damon,13000.0
The Legend of Drunken Master,Andy Lau,483.0
The Legend of God's Gun,Joseph Campanella,32.0
The Legend of Hell's Gate: An American Conspiracy,William McNamara,10000.0
The Legend of Hercules,Roxanne McKee,576.0
The Legend of Suriyothai,Sarunyu Wongkrachang,7.0
The Legend of Tarzan,Christoph Waltz,11000.0
The Legend of Zorro,Michael Emerson,2000.0
The Legend of the Lone Ranger,Jason Robards,372.0
The Lego Movie,Morgan Freeman,11000.0
The Libertine,Johnny Depp,40000.0
The Life Aquatic with Steve Zissou,Bill Murray,13000.0
The Life Before Her Eyes,Eva Amurri Martino,797.0
The Life of David Gale,Kevin Spacey,18000.0
The Limey,Peter Fonda,402.0
The Lincoln Lawyer,Matthew McConaughey,11000.0
The Lion King,Matthew Broderick,2000.0
The Lion of Judah,Vic Mignogna,578.0
The Little Ponderosa Zoo,Mike Stanley,385.0
The Little Prince,Jeff Bridges,12000.0
The Little Vampire,Richard E. Grant,554.0
The Lives of Others,Sebastian Koch,380.0
The Living Daylights,Joe Don Baker,387.0
The Living Wake,Jim Gaffigan,472.0
The Lizzie McGuire Movie,Clayton Snyder,925.0
The Lone Ranger,Johnny Depp,40000.0
The Long Kiss Goodnight,Melina Kanakaredes,394.0
The Long Riders,Dennis Quaid,2000.0
The Longest Day,Richard Burton,726.0
The Longest Ride,Tiago Riani,989.0
The Longest Yard,Adam Sandler,11000.0
The Longshots,Tasha Smith,721.0
The Looking Glass,Trish Basinger,644.0
The Lord of the Rings: The Fellowship of the Ring,Christopher Lee,16000.0
The Lord of the Rings: The Return of the King,Orlando Bloom,5000.0
The Lord of the Rings: The Two Towers,Christopher Lee,16000.0
The Lords of Salem,Sid Haig,1000.0
The Losers,Chris Evans,11000.0
The Loss of Sexual Innocence,Kelly Macdonald,2000.0
The Lost Boys,Dianne Wiest,967.0
The Lost City,Danny Pino,786.0
The Lost Medallion: The Adventures of Billy Stone,Alex Kendrick,589.0
The Lost Skeleton of Cadavra,Fay Masterson,126.0
The Lost Weekend,Ray Milland,287.0
The Lost World: Jurassic Park,Ariana Richards,610.0
The Love Guru,Justin Timberlake,3000.0
The Love Letter,Jennifer Jason Leigh,1000.0
The Loved Ones,Robin McLeavy,399.0
The Lovely Bones,Michael Imperioli,873.0
The Lovers,Tamsin Egerton,621.0
The Lovers,Tamsin Egerton,622.0
The Lucky One,Blythe Danner,713.0
The Lucky Ones,John Heard,697.0
The Lunchbox,Nawazuddin Siddiqui,638.0
The Machinist,Christian Bale,23000.0
The Magic Flute,Kim-Marie Woodhouse,5.0
The Magic Sword: Quest for Camelot,Gary Oldman,10000.0
The Maid's Room,Paula Garcés,587.0
The Majestic,Martin Landau,940.0
The Man,Miguel Ferrer,688.0
The Man Who Knew Too Little,Bill Murray,13000.0
The Man Who Shot Liberty Valance,Lee Marvin,756.0
The Man from Earth,William Katt,505.0
The Man from Snowy River,Tony Bonner,492.0
The Man from U.N.C.L.E.,Henry Cavill,15000.0
The Man in the Iron Mask,Leonardo DiCaprio,29000.0
The Man with the Golden Gun,Christopher Lee,16000.0
The Man with the Iron Fists,Rick Yune,746.0
The Manchurian Candidate,Denzel Washington,18000.0
The Marine,Kelly Carlson,472.0
The Marine 4: Moving Target,Paul McGillion,405.0
The Martian,Matt Damon,13000.0
The Mask,Peter Greene,789.0
The Mask of Zorro,Anthony Hopkins,12000.0
The Masked Saint,Diahann Carroll,426.0
The Master,Mike Howard,378.0
The Master of Disguise,Jennifer Esposito,911.0
The Matador,Adam Scott,3000.0
The Matrix,Keanu Reeves,18000.0
The Matrix Reloaded,Steve Bastoni,234.0
The Matrix Revolutions,Essie Davis,309.0
The Maze Runner,Ki Hong Lee,988.0
The Mechanic,Jason Statham,26000.0
The Medallion,Julian Sands,687.0
The Men Who Stare at Goats,Kevin Spacey,18000.0
The Merchant of Venice,Al Pacino,14000.0
The Messenger,Steve Buscemi,12000.0
The Messenger: The Story of Joan of Arc,Paul Brooke,51.0
The Messengers,Joel Courtney,1000.0
The Mexican,J.K. Simmons,24000.0
The Midnight Meat Train,Bradley Cooper,14000.0
The Mighty,Kieran Culkin,1000.0
The Mighty Ducks,Lane Smith,633.0
The Mighty Macs,Ellen Burstyn,1000.0
The Mirror Has Two Faces,Jeff Bridges,12000.0
The Misfits,Montgomery Clift,862.0
The Missing,Jason Flemyng,1000.0
The Missing Person,Merritt Wever,529.0
The Mist,Toby Jones,2000.0
The Molly Maguires,Frank Finlay,338.0
The Mongol King,Richard Jewell,45.0
The Monuments Men,Bill Murray,13000.0
The Mortal Instruments: City of Bones,Aidan Turner,5000.0
The Motel,Samantha Futerman,100.0
The Mothman Prophecies,Debra Messing,650.0
The Mudge Boy,Zachary Knighton,262.0
The Mummy Returns,Dwayne Johnson,12000.0
The Mummy: Tomb of the Dragon Emperor,Jet Li,5000.0
The Muppet Christmas Carol,Steven Mackintosh,227.0
The Muppet Movie,Madeline Kahn,1000.0
The Muppets,Bill Cobbs,970.0
The Muse,Jeff Bridges,12000.0
The Musketeer,Catherine Deneuve,964.0
The Naked Ape,Corbin Bernsen,1000.0
The Naked Gun 2½: The Smell of Fear,George Kennedy,3000.0
The Names of Love,Sara Forestier,74.0
The Namesake,Jacinda Barrett,579.0
The Nativity Story,Keisha Castle-Hughes,446.0
The Negotiator,Kevin Spacey,18000.0
The Neon Demon,Keanu Reeves,18000.0
The Net,Ken Howard,649.0
The NeverEnding Story,Gerald McRaney,523.0
The New Guy,Zooey Deschanel,11000.0
The New World,Christian Bale,23000.0
The Newton Boys,Matthew McConaughey,11000.0
The Next Best Thing,Mark Valley,774.0
The Next Three Days,Olivia Wilde,10000.0
The Night Listener,Robin Williams,49000.0
The Night Visitor,Liv Ullmann,440.0
The Ninth Gate,Johnny Depp,40000.0
The Notebook,Ryan Gosling,33000.0
The November Man,Luke Bracey,775.0
The Number 23,Logan Lerman,8000.0
The Nun's Story,Colleen Dewhurst,157.0
The Nut Job,Liam Neeson,14000.0
The Nutcracker,Darci Kistler,2.0
The Nutcracker in 3D,Shirley Henderson,887.0
The Nutty Professor,Jada Pinkett Smith,851.0
The O.C.,Peter Gallagher,828.0
The Object of My Affection,Liam Aiken,818.0
The Odd Life of Timothy Green,Jennifer Garner,3000.0
The Oh in Ohio,Liza Minnelli,740.0
The Omega Code,George Coe,488.0
The Omen,Lee Remick,264.0
The One,Jason Statham,26000.0
The Oogieloves in the Big Balloon Adventure,Chazz Palminteri,979.0
The Open Road,Jeff Bridges,12000.0
The Opposite Sex,Geoff Stults,756.0
The Order,Heath Ledger,13000.0
The Original Kings of Comedy,Bernie Mac,1000.0
The Orphanage,Geraldine Chaplin,382.0
The Other Boleyn Girl,Natalie Portman,20000.0
The Other Dream Team,Tommy Sheppard,14.0
The Other End of the Line,Larry Miller,611.0
The Other Guys,Dwayne Johnson,12000.0
The Other Side of Heaven,Anne Hathaway,11000.0
The Other Woman,Don Johnson,982.0
The Others,Fionnula Flanagan,482.0
The Out-of-Towners,Oliver Hudson,607.0
The Outrageous Sophie Tucker,Carol Channing,387.0
The Outsiders,Tom Cruise,10000.0
The Oxford Murders,Jim Carter,439.0
The Pacifier,Vin Diesel,14000.0
The Painted Veil,Toby Jones,2000.0
The Pallbearer,Mark Margolis,1000.0
The Party's Over,Oliver Reed,694.0
The Passion of the Christ,Christo Jivkov,260.0
The Past is a Grotesque Animal,Jon Brion,45.0
The Patriot,Heath Ledger,13000.0
The Peacemaker,Armin Mueller-Stahl,294.0
The Peanuts Movie,Francesca Capaldi,144.0
The Pelican Brief,Denzel Washington,18000.0
The Perez Family,Anjelica Huston,1000.0
The Perfect Game,Clifton Collins Jr.,968.0
The Perfect Host,David Hyde Pierce,443.0
The Perfect Man,Ben Feldman,1000.0
The Perfect Match,Donald Faison,927.0
The Perfect Storm,Karen Allen,784.0
The Perfect Wave,Rachel Hendrix,544.0
The Perks of Being a Wallflower,Logan Lerman,8000.0
The Pet,Magi Avila,92.0
The Phantom,Cary-Hiroyuki Tagawa,1000.0
The Phantom of the Opera,Gerard Butler,18000.0
The Pianist,Emilia Fox,396.0
The Piano,Holly Hunter,1000.0
The Pink Panther,Roger Rees,1000.0
The Pirate,Gladys Cooper,89.0
The Pirates Who Don't Do Anything: A VeggieTales Movie,Yuri Lowenthal,354.0
The Pirates! Band of Misfits,Salma Hayek,4000.0
The Place Beyond the Pines,Ryan Gosling,33000.0
The Player,Nick Wechsler,666.0
The Players Club,Bernie Mac,1000.0
The Pledge,Costas Mandylor,723.0
The Poker House,Jennifer Lawrence,34000.0
The Polar Express,Tom Hanks,15000.0
The Possession,Kyra Sedgwick,941.0
The Postman,Olivia Williams,766.0
The Postman Always Rings Twice,Anjelica Huston,1000.0
The Powerpuff Girls,Elizabeth Daily,971.0
The Prestige,Christian Bale,23000.0
The Prince,Bruce Willis,13000.0
The Prince and Me,Devin Ratray,1000.0
The Prince of Egypt,Martin Short,770.0
The Prince of Tides,George Carlin,769.0
The Princess Bride,Robin Wright,18000.0
The Princess Diaries,Anne Hathaway,11000.0
The Princess Diaries 2: Royal Engagement,Anne Hathaway,11000.0
The Princess and the Cobbler,Donald Pleasence,742.0
The Princess and the Frog,Oprah Winfrey,852.0
The Prisoner of Zenda,David Niven,490.0
The Producers,Jon Lovitz,11000.0
The Promise,Dong-gun Jang,489.0
The Prophecy,Viggo Mortensen,10000.0
The Proposal,Ryan Reynolds,16000.0
The Proposition,Ray Winstone,1000.0
The Protector,Jon Foo,778.0
The Puffy Chair,Mark Duplass,830.0
The Punisher,Laura Harring,669.0
The Purge,Rhys Wakefield,942.0
The Purge: Anarchy,Noel Gugliemi,2000.0
The Purge: Election Year,Frank Grillo,798.0
The Pursuit of D.B. Cooper,Robert Duvall,3000.0
The Pursuit of Happyness,Will Smith,10000.0
The Queen,Roger Allam,326.0
The Quick and the Dead,Leonardo DiCaprio,29000.0
The Quiet,Katy Mixon,982.0
The Quiet American,Brendan Fraser,3000.0
The R.M.,Kirby Heyborne,69.0
The Rage: Carrie 2,Jason London,711.0
The Raid: Redemption,Iko Uwais,1000.0
The Railway Man,Jeremy Irvine,25000.0
The Rainmaker,Matt Damon,13000.0
The Raven,Pam Ferris,771.0
The Reader,Kate Winslet,14000.0
The Real Cancun,Laura Ramsey,960.0
The Reaping,Stephen Rea,327.0
The Red Violin,Johannes Silberschneider,24.0
The Reef,Damian Walshe-Howling,122.0
The Relic,John Kapelos,510.0
The Remains of the Day,Anthony Hopkins,12000.0
The Replacement Killers,Mira Sorvino,978.0
The Replacements,Keanu Reeves,18000.0
The Return,Konstantin Lavronenko,20.0
The Return of the Living Dead,Linnea Quigley,431.0
The Return of the Pink Panther,Burt Kwouk,462.0
The Returned,Pierre Perrier,164.0
The Revenant,Leonardo DiCaprio,29000.0
The Ridges,Robbie Barnes,720.0
The Ridiculous 6,Taylor Lautner,12000.0
The Right Stuff,Dennis Quaid,2000.0
The Ring Two,Naomi Watts,6000.0
The Rise of the Krays,Simon Merrells,490.0
The Rite,Anthony Hopkins,12000.0
The River Wild,Meryl Streep,11000.0
The Road,Viggo Mortensen,10000.0
The Road to El Dorado,Frank Welker,2000.0
The Robe,Richard Burton,726.0
The Rock,Nicolas Cage,12000.0
The Rocker,Emma Stone,15000.0
The Rocket: The Legend of Rocket Richard,Stephen McHattie,413.0
The Rookie,Dennis Quaid,2000.0
The Roommate,Leighton Meester,3000.0
The Rose,David Keith,563.0
The Royal Tenenbaums,Bill Murray,13000.0
The Rugrats Movie,Elizabeth Daily,971.0
The Ruins,Laura Ramsey,960.0
The Rules of Attraction,Ian Somerhalder,16000.0
The Runaways,Kristen Stewart,17000.0
The Rundown,Dwayne Johnson,12000.0
The Running Man,Yaphet Kotto,581.0
The Saint,Alun Armstrong,192.0
The Salon,Vivica A. Fox,890.0
The Salton Sea,Adam Goldberg,1000.0
The Santa Clause,Judge Reinhold,901.0
The Santa Clause 2,Judge Reinhold,901.0
The Savages,Philip Seymour Hoffman,22000.0
The Scarlet Letter,Gary Oldman,10000.0
The Scorch Trials,Ki Hong Lee,988.0
The Score,Robert De Niro,22000.0
The Scorpion King,Dwayne Johnson,12000.0
The Sea Inside,Belén Rueda,273.0
The Second Best Exotic Marigold Hotel,Tina Desai,220.0
The Second Mother,Alex Huszar,61.0
The Secret,James Nesbitt,773.0
The Secret Life of Bees,Nate Parker,664.0
The Secret Life of Pets,Steve Coogan,1000.0
The Secret Life of Walter Mitty,Adam Scott,3000.0
The Secret in Their Eyes,Ricardo Darín,827.0
The Secret of Kells,Sean Lennon,61.0
The Sentinel,Blair Brown,310.0
The Sessions,W. Earl Brown,422.0
The Shadow,Jonathan Winters,924.0
The Shaggy Dog,Robert Downey Jr.,21000.0
The Shallows,Óscar Jaenada,619.0
The Shawshank Redemption,Morgan Freeman,11000.0
The Shining,Scatman Crothers,888.0
The Shipping News,Kevin Spacey,18000.0
The Siege,Denzel Washington,18000.0
The Signal,Lin Shaye,852.0
The Silence of the Lambs,Anthony Hopkins,12000.0
The Simpsons Movie,Albert Brooks,745.0
The Singing Detective,Robert Downey Jr.,21000.0
The Singles Ward,Kirby Heyborne,69.0
The Sisterhood of Night,Laura Fraser,601.0
The Sisterhood of the Traveling Pants,Mike Vogel,2000.0
The Sisterhood of the Traveling Pants 2,America Ferrera,953.0
The Sitter,Ari Graynor,904.0
The Sixth Sense,Bruce Willis,13000.0
The Skeleton Key,Gena Rowlands,545.0
The Skeleton Twins,Ty Burrell,3000.0
The Skulls,Paul Walker,23000.0
The Slaughter Rule,Ryan Gosling,33000.0
The Sleepwalker,Christopher Abbott,321.0
The Smurfs,Mahadeo Shivraj,383.0
The Smurfs 2,Jacob Tremblay,681.0
The Social Network,Andrew Garfield,10000.0
The Soloist,Robert Downey Jr.,21000.0
The Son of No One,Channing Tatum,17000.0
The Sorcerer's Apprentice,Nicolas Cage,12000.0
The Sound and the Shadow,Mary Kate Wiles,84.0
The Sound of Music,Eleanor Parker,354.0
The Spanish Prisoner,Ben Gazzara,623.0
The Specialist,Sylvester Stallone,13000.0
The Specials,Judy Greer,2000.0
The Spectacular Now,Shailene Woodley,8000.0
The Spiderwick Chronicles,Martin Short,770.0
The Spirit,Scarlett Johansson,19000.0
The SpongeBob Movie: Sponge Out of Water,Tim Conway,870.0
The SpongeBob SquarePants Movie,Scarlett Johansson,19000.0
The Spy Next Door,Madeline Carroll,1000.0
The Spy Who Loved Me,Caroline Munro,456.0
The Square,Khalid Abdalla,161.0
The Squid and the Whale,William Baldwin,436.0
The Statement,Charlotte Rampling,844.0
The Station Agent,Peter Dinklage,22000.0
The Stepfather,Sela Ward,812.0
The Stepford Wives,Jon Lovitz,11000.0
The Stewardesses,Christina Hart,12.0
The Sticky Fingers of Time,James Urbaniak,119.0
The Sting,Eileen Brennan,1000.0
The Story of Us,Bruce Willis,13000.0
The Straight Story,Sissy Spacek,874.0
The Streets of San Francisco,Karl Malden,416.0
The Sum of All Fears,Morgan Freeman,11000.0
The Sweeney,Hayley Atwell,2000.0
The Sweet Hereafter,Bruce Greenwood,990.0
The Sweetest Thing,Judith Chapman,44.0
The Swindle,Isabelle Huppert,678.0
The Switch,Caroline Dhavernas,544.0
The Tailor of Panama,Daniel Radcliffe,11000.0
The Taking of Pelham 1 2 3,Denzel Washington,18000.0
The Tale of Despereaux,Emma Watson,9000.0
The Talented Mr. Ripley,Philip Seymour Hoffman,22000.0
The Tempest,Djimon Hounsou,3000.0
The Ten,Jon Hamm,4000.0
The Terminal,Tom Hanks,15000.0
The Terminator,Michael Biehn,2000.0
The Texas Chain Saw Massacre,Gunnar Hansen,383.0
The Texas Chainsaw Massacre 2,Bill Johnson,237.0
The Texas Chainsaw Massacre: The Beginning,Matt Bomer,20000.0
The Theory of Everything,Eddie Redmayne,13000.0
The Thin Red Line,Nick Stahl,648.0
The Thing,Wilford Brimley,957.0
The Thirteenth Floor,Gretchen Mol,599.0
The Thomas Crown Affair,Mark Margolis,1000.0
The Three Musketeers,Milla Jovovich,14000.0
The Three Stooges,Kate Upton,971.0
The Tigger Movie,Kath Soucie,304.0
The Timber,James Ransone,412.0
The Time Machine,Mark Addy,891.0
The Time Traveler's Wife,Arliss Howard,152.0
The To Do List,Donald Glover,801.0
The Tooth Fairy,P.J. Soles,598.0
The Torture Chamber of Dr. Sadism,Christopher Lee,16000.0
